,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
217,C.J. Cron,COL,137,577,516,132,78,26,2,26,74,86,47,3,140,10,4,0,13,0,0,0.255833,0.0811606,0.24277,0.33431,0.327118,0.466003,0.342035,0.793121,0.210169,2.52087,0.298959,-1.01534,-0.500343,80.8317,14.8058,106.263,-1.51568,1.54894,2.685817003250122,-10.267951726913452,1.24006,135.17999267578125,2.57274,1.15655,0.996898,12546
218,J.D. Davis,SFG,105,405,350,86,55,17,1,14,47,44,44,1,123,6,3,1,10,1,1,0.246181,0.108973,0.304997,0.357292,0.338729,0.416713,0.332334,0.755442,0.170531,2.9284,0.335618,-0.469087,-0.453214,53.5578,7.26236,115.936,-0.922301,0.611019,6.455813646316528,-7.895015478134155,1.23845,406.6400146484375,2.88389,0.7534,0.410408,16219
219,Nolan Gorman,STL,90,358,326,76,45,15,1,15,42,45,26,0,109,3,2,1,4,2,1,0.233705,0.0718415,0.305351,0.235275,0.293867,0.427059,0.312927,0.720926,0.193354,3.55272,0.298412,-0.232222,-0.162372,41.8461,0.904391,102.459,-0.394594,0.572273,0.6121653616428375,-0.602371871471405,1.22989,999.0,2.58639,-0.839903,0.462624,22263
220,Jacob Stallings,PIT,105,392,349,80,58,15,1,6,33,36,33,0,85,4,3,2,10,0,0,0.229206,0.0849178,0.217385,0.390633,0.30161,0.328047,0.282333,0.629657,0.0988412,1.90589,0.283703,-0.874941,-0.424389,36.2626,-8.52691,82.6903,-1.29933,-0.400363,-9.176820278167725,7.730311512947082,1.22938,577.0,1.79207,0.240012,0.493061,13723
221,Kevin Kiermaier,TOR,101,386,350,82,55,17,3,8,44,37,29,0,98,4,2,1,6,11,3,0.234143,0.0745117,0.254431,0.292856,0.29762,0.36528,0.29229,0.6629,0.131137,5.99162,0.301181,0.166825,0.594954,38.7967,-5.35214,89.9476,0.76178,1.47057,-3.605780184268952,3.0225534439086914,1.22752,544.27001953125,4.35107,1.35522,0.882106,11038
222,Lane Thomas,WSN,122,494,442,104,64,23,2,15,60,50,43,0,122,4,3,2,8,8,3,0.235301,0.0868784,0.246621,0.352276,0.306771,0.400852,0.310477,0.707623,0.165551,4.75135,0.287949,-0.129879,-0.116032,56.7892,0.287077,98.1163,-0.245911,0.433358,-1.3273535668849945,-3.6236667335033417,1.22262,271.1400146484375,3.68672,-0.638818,0.45229,16939
223,Elias DÃ­az,COL,98,367,336,83,54,16,1,11,39,44,25,0,71,3,2,1,9,0,1,0.245904,0.0691855,0.194681,0.355379,0.301932,0.403607,0.30819,0.70554,0.157703,2.36656,0.279051,-0.497701,-0.492113,41.5172,-0.453639,83.1294,-0.989815,-0.0690299,-8.184301257133484,7.465542688965797,1.21886,350.6400146484375,1.20151,0.16414,0.541747,11680
224,Gary Sanchez,,97,375,331,68,38,14,0,17,41,48,36,0,108,5,2,1,8,1,1,0.204527,0.0950028,0.287322,0.33065,0.289952,0.396129,0.301578,0.686081,0.191602,2.12161,0.244731,-0.657437,-0.343276,40.5143,-2.43634,97.2578,-1.00071,-1.20945,-2.159812808036804,1.6997848749160769,1.20548,346.7300109863281,2.58405,0.732539,0.648276,11442
225,Isiah Kiner-Falefa,NYY,92,369,339,89,70,15,1,3,41,30,21,1,51,4,2,2,9,13,4,0.262016,0.0564451,0.13917,0.405583,0.310976,0.342574,0.289368,0.65355,0.080558,5.40757,0.298057,-0.126078,0.766027,36.1891,-5.9656,86.0996,0.639949,1.34288,-5.220246195793152,4.643051266670227,1.20467,431.3200073242188,7.71861,0.956491,1.43257,16512
226,Brandon Belt,TOR,88,355,305,70,41,13,1,15,43,44,43,2,93,5,2,1,7,2,1,0.230888,0.120173,0.262783,0.457309,0.332366,0.434389,0.334755,0.766755,0.203501,3.38873,0.277161,-0.533226,-0.336862,47.6792,7.05562,119.915,-0.870088,1.47327,7.091492474079132,-6.931165337562561,1.20268,455.4500122070313,4.35597,1.38329,0.450549,10264
227,James Outman,LAD,87,357,319,73,42,16,2,13,44,43,30,0,118,5,2,1,3,5,2,0.228671,0.0839773,0.33162,0.253233,0.303184,0.41437,0.313563,0.717554,0.185699,4.9605,0.315099,0.0865308,0.0329449,41.947,1.08331,102.901,0.119476,-1.30771,1.30495785176754,-1.811682999134064,1.17332,999.0,3.97249,-0.40177,0.460689,24770
228,Francisco MejÃ­a,TBR,87,318,296,69,44,16,1,8,31,34,14,0,65,5,2,1,6,0,0,0.234657,0.0448782,0.204832,0.219098,0.278865,0.374221,0.285416,0.653087,0.139564,2.68076,0.27476,-0.319581,-0.236694,30.1875,-6.13776,83.3549,-0.556275,0.639394,-6.603210806846619,7.344507277011871,1.16814,445.1400146484375,3.23295,1.44477,0.656598,16403
229,Michael Massey,KCR,89,352,322,80,52,18,1,9,35,38,19,1,81,5,3,2,4,5,2,0.248942,0.054794,0.229613,0.238637,0.299816,0.396022,0.303279,0.695838,0.14708,4.21299,0.303344,-0.264002,0.108343,38.4435,-1.80786,95.759,-0.155659,0.0805185,-1.862877696752548,1.4580044150352478,1.16563,999.0,2.7905,0.863881,0.829807,27684
230,Spencer Steer,CIN,120,484,435,103,63,23,2,15,54,56,38,1,112,7,3,2,8,3,1,0.237167,0.0788725,0.232157,0.339738,0.307363,0.402837,0.311007,0.7102,0.16567,3.51199,0.283582,0.0269736,-0.379378,55.8956,0.485325,92.9382,-0.352404,-0.60317,-4.328245222568512,-0.8680668771266937,1.16319,999.0,3.68336,-0.102435,0.193526,26323
231,Brandon Marsh,PHI,122,472,428,102,68,20,3,10,52,45,35,1,153,4,3,3,6,11,3,0.237768,0.0746323,0.3243,0.230134,0.299453,0.372748,0.295048,0.672201,0.13498,5.86136,0.341983,0.422046,0.433477,48.5057,-5.5139,87.617,0.855522,-0.802557,-5.941204071044922,1.0749796628952026,1.15496,292.0899963378906,2.72872,-0.112126,0.689424,20202
232,Brice Turang,MIL,98,393,353,85,60,17,2,7,42,36,33,1,84,2,3,2,6,12,3,0.241535,0.083311,0.21472,0.387998,0.306487,0.3535,0.292295,0.659988,0.111965,5.3974,0.297098,-0.312612,1.00097,39.4919,-5.4462,86.7058,0.688359,1.41643,-5.381764888763428,3.074151396751404,1.14355,999.0,2.19355,-1.16261,1.06833,sa3008294
233,Tom Murphy,SEA,73,269,238,51,31,10,1,10,29,30,26,0,83,2,2,1,5,1,1,0.215488,0.0961756,0.310676,0.309569,0.296471,0.381426,0.299207,0.677897,0.165938,2.46626,0.284752,-0.0531899,-0.327654,28.4675,-2.24797,98.9815,-0.380844,-1.02399,-0.6887108385562897,2.9826197624206543,1.13747,692.8200073242188,1.44712,2.29519,0.686589,13499
234,Triston Casas,BOS,121,477,413,100,60,22,2,16,56,56,57,2,111,4,2,1,14,3,1,0.242073,0.119359,0.232424,0.513542,0.337794,0.423165,0.333274,0.760959,0.181092,3.76699,0.290372,-0.334298,-0.184078,63.4517,8.91174,112.58,-0.518376,-1.00923,6.233569324016571,-10.567952275276184,1.13699,999.0,2.29347,-0.714851,0.163547,22514
235,Luis GarcÃ­a,WSN,131,530,499,132,89,27,3,13,55,58,23,2,105,3,3,2,11,5,2,0.263737,0.0442687,0.198127,0.223436,0.298245,0.404397,0.304104,0.702643,0.14066,3.84903,0.309243,-0.0472119,-0.501881,58.2346,-2.37492,93.7598,-0.549093,-4.3328,-4.392019808292389,-2.588758111000061,1.13617,313.1400146484375,3.48232,-2.51986,0.528979,20391
236,Connor Wong,BOS,75,243,223,54,34,12,1,7,26,27,14,0,70,2,2,2,2,2,1,0.239572,0.0580926,0.289243,0.200843,0.288575,0.394183,0.297668,0.682758,0.154611,3.85791,0.314466,0.121133,-0.120922,25.5158,-2.33626,87.4526,0.000210925,0.730922,-3.439001635837485,6.515659868717194,1.13607,999.0,1.83459,-0.604837,0.993564,19896
237,Austin Meadows,DET,112,475,419,101,60,22,3,15,56,53,45,1,91,5,4,1,5,3,2,0.240934,0.0955117,0.192623,0.495847,0.320493,0.419291,0.323055,0.739784,0.178357,4.02879,0.270749,-0.843865,-0.459706,59.3355,5.02022,112.256,-1.30357,-2.18,5.247638702392578,-9.534686088562012,1.1354,279.82000732421875,3.50057,-0.0859728,0.132693,15672
238,Eduardo Escobar,NYM,118,490,447,105,64,21,3,17,56,61,36,2,109,2,4,1,5,1,1,0.234614,0.0729398,0.223364,0.326551,0.292484,0.409612,0.304175,0.702096,0.174997,3.33189,0.270497,-0.232017,-0.513562,53.867,-2.16807,96.3812,-0.74558,-3.27494,-2.77354109287262,-2.539553046226501,1.12404,381.4500122070313,5.85074,-0.23577,0.447151,6153
239,Oswaldo Cabrera,NYY,100,409,372,87,54,19,2,13,45,45,30,0,106,3,3,2,4,10,3,0.234267,0.0739993,0.260137,0.284463,0.294484,0.396242,0.30177,0.690726,0.161975,5.02814,0.290957,-0.307304,0.34833,44.202,-2.59192,94.7115,0.0410265,3.67982,-2.433888304978609,-0.2658283710479736,1.12106,999.0,3.64388,0.378339,0.696769,21707
240,Austin Slater,SFG,78,277,240,60,40,11,1,7,36,26,30,0,73,4,1,1,6,10,2,0.24962,0.108422,0.264567,0.40981,0.341503,0.396216,0.327182,0.737719,0.146595,6.04084,0.328004,0.0181292,0.854086,35.4669,3.83088,112.358,0.872215,-2.2025,4.782200396060944,-3.2070162296295166,1.11494,632.27001953125,5.07552,0.860537,1.23915,16153
241,Ji-Man Choi,PIT,112,452,384,90,55,21,1,13,49,54,60,2,120,4,3,0,6,0,0,0.235366,0.133719,0.266464,0.501829,0.342177,0.398078,0.327602,0.740256,0.162712,1.95774,0.304029,-0.875074,-0.457582,58.0596,6.40551,110.803,-1.33266,0.481045,4.336982250213623,-9.007275998592377,1.10258,518.1400146484375,2.34293,0.561422,0.236736,5452
242,Mitch Garver,TEX,85,339,296,66,38,13,1,14,40,42,35,0,92,4,3,1,5,2,1,0.223966,0.104312,0.271056,0.384838,0.312107,0.416281,0.319234,0.728388,0.192315,2.99946,0.270403,-0.227399,-0.28299,41.3066,2.55349,108.265,-0.510388,-1.18501,2.641647636890412,-2.955098867416382,1.09834,405.0499877929688,3.585,-0.704757,0.46073,15161
243,Jose Trevino,NYY,98,356,333,79,55,15,1,9,34,38,16,0,66,2,3,2,7,2,1,0.238152,0.0443658,0.184408,0.240585,0.274749,0.367422,0.280203,0.642171,0.12927,3.13269,0.269495,-0.752317,-0.252593,32.3597,-8.35295,79.735,-1.00491,0.497754,-9.256068348884584,8.073402762413025,1.09781,365.1400146484375,1.56704,1.45344,0.608018,16725
244,Jorge Mateo,BAL,96,358,331,75,48,16,3,8,41,33,18,0,97,4,2,3,4,21,5,0.226834,0.0501349,0.271315,0.184785,0.272646,0.367767,0.279726,0.640413,0.140933,7.49781,0.294633,-0.378725,1.75355,32.3746,-8.52719,80.6791,1.37482,1.8485,-6.402272701263428,5.481348872184753,1.09728,217.08999633789065,3.45002,0.336342,1.6507,17273
245,Reese McGuire,BOS,89,318,288,69,48,15,1,4,30,27,18,0,66,4,2,6,6,1,1,0.239985,0.0569183,0.206031,0.27626,0.291338,0.347355,0.281752,0.638693,0.10737,3.32415,0.293481,-0.228941,-0.227414,29.3113,-7.07354,76.2214,-0.456355,2.28375,-8.970742166042328,9.187152862548828,1.08484,486.9500122070313,1.51423,0.42912,0.868205,15674
246,Evan Longoria,ARI,97,380,342,83,51,16,1,14,43,49,31,1,96,3,3,1,8,1,1,0.24183,0.0822045,0.253134,0.324747,0.308414,0.421537,0.317117,0.72995,0.179706,2.43334,0.290912,-0.540249,-0.436441,45.6637,2.22386,102.359,-0.97669,-0.142409,0.0645456910133361,-2.5097915530204773,1.08289,485.5899963378906,2.09124,-0.463248,0.44622,9368
247,Austin Barnes,LAD,58,209,182,41,27,7,0,6,26,23,21,0,44,3,1,2,4,2,1,0.223645,0.101698,0.208946,0.486718,0.312946,0.361609,0.300962,0.674555,0.137964,3.56799,0.261141,-0.166096,-0.176374,22.4326,-1.4573,94.1505,-0.34247,0.72439,-1.7400322258472445,5.179156601428986,1.07815,679.72998046875,2.41527,0.475562,0.976252,12158
248,AJ Pollock,SEA,104,416,381,96,60,20,1,15,47,51,27,1,82,4,3,1,8,4,1,0.252107,0.0637451,0.19782,0.322239,0.30505,0.426892,0.317637,0.731942,0.174785,3.85194,0.28367,-0.568926,-0.102861,50.1656,2.60625,111.987,-0.671787,-0.812655,4.938484966754913,-8.074741065502167,1.05902,433.1400146484375,6.33627,0.322793,0.43145,9256
249,Josh Harrison,CHW,101,396,361,93,66,18,2,7,42,37,21,0,64,9,3,1,8,4,2,0.257112,0.0531733,0.161613,0.329015,0.312398,0.375343,0.303395,0.68774,0.11823,4.11544,0.292756,-0.391381,-0.360842,43.2633,-1.99616,95.8399,-0.752223,-1.89582,-2.6352177262306213,-0.3432396650314331,1.04573,733.3200073242188,2.56871,-0.268663,0.794051,8202
250,Omar NarvÃ¡ez,NYM,90,337,299,69,49,12,1,6,32,32,31,1,69,4,2,1,6,0,0,0.229574,0.0933367,0.205119,0.455038,0.309122,0.338239,0.289373,0.647361,0.108665,2.13515,0.276237,-0.436553,-0.42467,33.1209,-5.45845,86.1027,-0.861223,-1.22762,-6.223208427429199,5.071820259094238,1.03707,425.3200073242188,1.30956,0.744491,0.615714,13338
251,Jurickson Profar,,112,462,404,97,63,22,2,10,55,44,48,0,73,5,3,2,9,6,2,0.240084,0.104188,0.15729,0.662392,0.326132,0.378994,0.312978,0.705126,0.13891,4.26603,0.267547,-0.0606063,-0.0380092,54.0173,1.18584,102.494,-0.0986155,-1.31361,1.2193242460489273,-6.514116406440735,1.0298,377.1400146484375,4.14225,-0.306977,0.399978,10815
252,Manny PiÃ±a,OAK,67,239,213,47,30,9,0,8,23,26,17,0,45,4,4,1,3,1,0,0.218988,0.0722457,0.188639,0.382984,0.286087,0.371532,0.288587,0.657619,0.152544,2.5472,0.2377,-0.522198,-0.228913,23.3182,-4.0168,91.9026,-0.751112,1.42637,-2.9293752312660217,5.071664094924927,1.02288,725.5,1.79867,-1.20414,0.88889,2829
253,Kerry Carpenter,DET,109,444,406,99,59,20,2,17,49,53,28,2,105,6,4,1,5,4,2,0.244642,0.0620216,0.237325,0.261336,0.300275,0.433517,0.316504,0.733792,0.188875,3.82689,0.285819,-0.164927,-0.415849,53.1468,2.38269,107.634,-0.580776,-0.348484,3.232806921005249,-7.727546215057373,1.00994,999.0,3.47349,-0.487172,0.358963,25961
254,Ji Hwan Bae,PIT,73,286,259,67,47,14,2,4,33,26,22,0,54,3,1,1,4,13,3,0.259458,0.0761295,0.189903,0.400886,0.321579,0.374814,0.307417,0.696393,0.115356,6.45638,0.313051,-0.622796,1.13023,32.2096,-0.529598,97.0059,0.507436,-1.38439,-0.4885717034339905,0.4564765691757202,1.00627,999.0,3.2317,-1.21943,1.53328,23818
255,Paul DeJong,STL,64,242,216,45,27,9,0,9,27,28,20,0,68,4,2,1,3,2,1,0.208111,0.0818257,0.283341,0.288789,0.283745,0.371098,0.289155,0.654842,0.162986,3.58221,0.25819,0.0332875,-0.112865,23.6841,-3.95182,85.9517,-0.0795773,3.44491,-3.962299190461636,5.637420892715454,1.00537,714.72998046875,3.88499,0.390554,0.781391,18015
256,MartÃ­n Maldonado,HOU,101,373,333,64,40,12,1,12,36,39,30,0,112,6,2,3,6,1,0,0.193102,0.0795773,0.30033,0.264966,0.269477,0.338262,0.27079,0.607739,0.145161,2.40767,0.248541,-1.69915,-0.382843,31.1191,-11.5415,74.7093,-2.082,2.55421,-12.699810028076172,10.370486497879028,1.00074,607.72998046875,2.53492,-1.10393,0.609612,6887
257,Alek Thomas,ARI,62,247,226,58,38,12,2,5,29,25,15,0,46,2,2,1,5,3,2,0.254521,0.0619669,0.188333,0.329029,0.306049,0.390311,0.304476,0.69636,0.135791,4.84947,0.297696,0.423429,-0.228393,27.1691,-1.03212,93.7186,0.195035,2.20984,-1.6048507243394852,2.8226141929626465,0.997551,999.0,5.33358,1.33277,1.14108,23792
258,Leody Taveras,TEX,118,461,420,98,66,20,3,10,49,42,32,1,120,3,3,3,5,16,5,0.234367,0.0705065,0.260659,0.270493,0.291557,0.363583,0.287886,0.65514,0.129216,5.80011,0.302727,-0.109715,0.904303,44.6894,-7.99869,86.1432,0.794588,-0.691887,-6.390323579311371,1.1268038153648376,0.985379,358.5899963378906,3.37419,-1.03887,1.12121,18900
259,Brian Anderson,,85,345,305,72,47,14,1,10,39,37,32,1,90,6,2,1,6,2,1,0.235164,0.0923646,0.25974,0.355604,0.318344,0.386694,0.311637,0.705038,0.15153,3.3508,0.297789,0.0594723,-0.25207,40.0383,0.519058,102.72,-0.192597,-1.07691,0.89946648478508,-3.182330369949341,0.979032,559.0900268554688,6.64606,-0.929725,0.510981,18289
260,Trey Mancini,CHC,115,486,433,107,69,21,1,16,55,55,42,1,112,7,3,1,11,0,0,0.247216,0.0870138,0.230822,0.376973,0.321511,0.412577,0.321612,0.734088,0.165361,2.20005,0.295259,-0.419499,-0.471602,60.1237,4.57737,108.49,-0.891101,-0.0104925,3.82515150308609,-10.423298970796168,0.974441,288.4100036621094,4.02357,0.312177,0.340691,15149
261,Patrick Wisdom,CHC,97,389,345,72,38,15,0,19,46,50,36,1,138,5,2,1,5,5,2,0.207535,0.09199,0.353958,0.259889,0.290185,0.413515,0.307366,0.7037,0.20598,3.77431,0.277699,-0.243326,0.00442422,43.7608,-0.735372,98.5975,-0.238902,-1.26522,-0.8630183190107346,-2.582145094871521,0.973823,413.3200073242188,4.01401,0.287303,0.758966,13602
262,Luis Campusano,SDP,72,270,246,59,41,11,1,7,27,30,18,0,58,3,2,1,8,1,0,0.240118,0.0657754,0.216112,0.304358,0.295871,0.376274,0.295177,0.672146,0.136157,2.6116,0.28381,-0.366959,-0.147441,27.721,-3.12043,90.1333,-0.5144,-0.71924,-3.5577125549316406,3.866694629192352,0.958147,999.0,1.79526,-0.186085,0.880837,22217
263,Wil Myers,CIN,122,492,442,111,68,24,1,17,58,63,43,1,140,2,4,1,8,6,2,0.250054,0.0871706,0.284791,0.306086,0.317042,0.428812,0.324477,0.745854,0.178758,3.9,0.32322,0.488576,-0.196728,61.9953,5.75379,102.145,0.291848,-1.86179,1.51754230260849,-8.984784960746765,0.950387,266.04998779296875,2.82845,0.955957,0.196942,10047
264,Yonathan Daza,COL,106,422,386,110,84,21,2,3,52,36,26,0,67,4,3,3,11,3,2,0.284968,0.0610987,0.159213,0.383754,0.333326,0.375869,0.312961,0.709195,0.0909011,3.91256,0.335433,0.686658,-0.635487,49.3953,1.07888,86.3908,0.0511707,0.107422,-6.629953466355801,1.3343844413757324,0.934005,564.3599853515625,2.44119,0.316152,1.34362,15794
265,Nick Allen,OAK,112,416,377,85,62,18,1,5,37,29,27,0,82,3,3,7,7,6,3,0.226208,0.064674,0.196709,0.32878,0.281304,0.316381,0.266136,0.597685,0.0901728,3.91061,0.275044,0.247448,-0.177933,33.1924,-14.4199,76.0596,0.0695148,1.62383,-11.148041151463984,6.792389869689941,0.932534,999.0,3.85706,-0.768405,0.812694,22277
266,Akil Baddoo,DET,99,378,336,77,51,14,4,8,43,33,37,0,98,2,2,1,4,15,5,0.229118,0.0988976,0.260021,0.380345,0.308274,0.361672,0.297126,0.669946,0.132554,6.64403,0.299034,0.48602,0.797276,39.474,-3.79178,93.9588,1.2833,2.49244,-1.288948655128479,-1.905867099761963,0.927537,449.8599853515625,1.37037,0.483746,1.25248,22168
267,Tucker Barnhart,CHC,90,325,292,65,47,12,1,5,27,27,27,0,79,3,2,1,7,0,0,0.22201,0.0819922,0.243335,0.336951,0.292561,0.31701,0.273469,0.609572,0.0950008,1.98371,0.286026,-0.436903,-0.430935,27.8027,-9.36345,75.0588,-0.867838,1.33958,-10.138362169265749,8.290762901306152,0.921552,624.4099731445312,1.73278,0.471017,0.685332,10200
268,AvisaÃ­l GarcÃ­a,MIA,125,509,466,114,79,18,1,17,54,60,32,1,133,8,3,0,12,6,2,0.245749,0.0625161,0.262081,0.238537,0.302882,0.395204,0.305542,0.698086,0.149454,3.62343,0.306875,-0.795112,-0.224212,56.5356,-1.70033,98.5535,-1.01932,-0.174661,-1.875262975692749,-6.487868666648865,0.917827,324.9100036621094,4.03169,-0.311861,0.250473,5760
269,Jorge Soler,MIA,116,483,423,97,55,20,1,22,55,62,50,1,133,5,3,1,10,1,1,0.228117,0.104327,0.275171,0.379136,0.31604,0.431123,0.326192,0.747163,0.203006,2.18822,0.275615,-0.859016,-0.553282,61.5799,6.31229,112.668,-1.4123,-1.94338,5.701344132423401,-13.223899722099304,0.914545,292.9100036621094,3.12273,-0.444701,0.713157,14221
270,Max Stassi,LAA,85,324,287,60,39,11,1,10,34,33,29,0,95,4,2,1,8,0,0,0.209976,0.0907838,0.292367,0.310513,0.291179,0.359061,0.28905,0.65024,0.149085,2.55041,0.271813,-0.722717,-0.255488,31.7442,-5.32831,85.1804,-0.978206,-1.79535,-6.384964346885681,4.7735759019851685,0.913003,548.0499877929688,2.45908,0.560835,0.48627,10059
271,TJ Friedl,CIN,98,394,347,86,54,15,4,12,49,39,33,0,70,7,5,2,5,10,3,0.246555,0.0833815,0.177405,0.470008,0.32022,0.414758,0.320853,0.734978,0.168203,6.1784,0.273262,-0.172656,0.523633,48.5625,3.47776,99.668,0.350977,-0.702144,0.1988916844129562,-4.755212247371674,0.911961,376.4100036621094,5.5885,-1.05375,0.792888,19522
272,Ryan Jeffers,MIN,67,244,219,47,28,9,1,9,25,28,21,0,69,2,1,1,5,0,0,0.216386,0.0844159,0.281706,0.29966,0.289619,0.393414,0.299876,0.683033,0.177028,2.56471,0.268373,-0.258253,-0.203899,26.0395,-1.91611,96.057,-0.462152,-2.68575,-1.546932876110077,2.4490342140197754,0.910774,510.3200073242188,1.35951,0.208514,0.802778,24618
273,JesÃºs SÃ¡nchez,MIA,79,314,284,68,41,12,2,12,36,38,25,1,82,3,2,1,6,2,1,0.238089,0.0782791,0.262268,0.29847,0.30451,0.423151,0.316432,0.727661,0.185063,3.80507,0.29064,-0.486928,-0.240632,37.6344,1.66996,105.997,-0.72756,-0.163612,1.463860273361206,-3.413421779870987,0.904404,403.5499877929688,5.67898,1.2523,0.623192,19913
274,Jack Suwinski,PIT,99,390,343,76,43,16,1,16,45,46,40,1,118,4,2,1,5,5,2,0.221576,0.101528,0.302485,0.335647,0.307415,0.41513,0.315939,0.722546,0.193554,3.98759,0.283744,-0.115912,-0.0726295,46.4829,1.91665,102.831,-0.188542,0.300598,1.0932123810052872,-5.607044041156769,0.900433,999.0,2.8807,0.804054,0.514423,22244
275,David Peralta,,118,469,424,107,70,23,3,12,50,54,37,3,100,4,4,1,9,2,1,0.252609,0.0785234,0.213869,0.367157,0.315299,0.403926,0.312386,0.719225,0.151317,3.657,0.301718,-0.120525,-0.403539,54.6183,0.983266,102.083,-0.524064,-0.811843,0.5933079719543457,-7.3523970246315,0.900176,657.5,3.42682,-1.90097,0.37032,2136
276,Andrew McCutchen,PIT,114,484,422,101,63,21,1,16,59,56,53,1,104,4,4,1,8,6,2,0.238764,0.110044,0.215121,0.511544,0.327109,0.407981,0.323406,0.73509,0.169217,3.85334,0.277051,-1.50296,-0.163571,60.663,5.25611,107.934,-1.66653,-3.45202,2.8002374172210693,-10.50463604927063,0.899748,422.5,5.31188,-0.136377,0.230414,9847
277,Kyle Higashioka,NYY,62,218,201,44,27,8,0,9,23,27,13,0,52,2,2,1,3,0,1,0.219993,0.0580184,0.237463,0.244326,0.269085,0.395894,0.28878,0.664979,0.1759,1.74254,0.247759,-0.0455909,-0.315026,21.2966,-3.62925,85.6911,-0.360617,0.570527,-3.927543550729752,5.326801002025604,0.895065,591.27001953125,1.66562,0.590379,0.903014,5517
278,David Fletcher,LAA,92,376,350,92,71,17,1,2,39,29,19,0,35,2,2,3,8,5,2,0.262412,0.0510595,0.093846,0.544078,0.303437,0.338823,0.28438,0.64226,0.0764113,4.30806,0.285313,0.146543,-0.0522,35.4326,-7.57655,81.8845,0.0943425,1.46712,-7.573222815990448,4.13184118270874,0.894156,571.9099731445312,3.66527,0.0864342,1.16399,17992
279,Kyle Farmer,MIN,81,322,294,74,52,15,1,6,33,34,17,0,57,7,3,1,8,2,1,0.250868,0.0526548,0.178314,0.295292,0.30564,0.371759,0.298578,0.677399,0.12089,3.39631,0.289517,-0.220749,-0.283166,33.9343,-2.8531,95.1409,-0.503915,-0.422005,-2.26305615901947,0.481374979019165,0.8868,406.1799926757813,6.73685,0.566173,0.854377,14813
280,Jake Fraley,CIN,105,418,362,87,53,17,1,15,54,48,47,1,105,5,3,1,4,9,3,0.239164,0.11318,0.250501,0.451815,0.332476,0.417317,0.329396,0.749793,0.178153,4.72114,0.292114,-0.15344,0.181639,54.3477,6.52592,105.507,0.0281994,-0.820083,2.7039086371660237,-8.405346810817719,0.876135,300.7699890136719,5.09346,-0.696763,0.504047,19260
281,Drew Waters,KCR,93,358,324,77,48,17,2,9,39,35,28,0,112,3,2,1,5,7,3,0.237676,0.0782218,0.313691,0.24936,0.302797,0.391731,0.30477,0.694528,0.154055,5.21423,0.332016,0.0865982,0.0187516,39.5364,-1.4151,96.7948,0.10535,0.498405,-1.2073535546660423,-2.1949667930603027,0.871929,999.0,3.08964,0.447126,0.759781,20505
282,Brett Baty,NYM,46,178,158,40,26,7,0,7,21,22,15,0,43,2,1,1,1,1,0,0.253653,0.0867856,0.238816,0.3634,0.327264,0.430418,0.331707,0.757682,0.176765,3.2897,0.304414,-0.209252,-0.0479026,23.4664,3.10543,115.5,-0.257155,-0.326411,2.8991827368736267,-0.42735805362463,0.870669,999.0,5.80456,1.00744,1.25162,26123
283,Matt Carpenter,SDP,105,379,324,71,39,16,1,15,44,49,45,1,102,7,2,1,4,2,1,0.220081,0.119657,0.269054,0.444732,0.325841,0.417521,0.326784,0.743361,0.19744,3.23027,0.268078,-1.0731,-0.248989,48.4973,5.13144,112.082,-1.32209,-0.31585,3.9177753925323486,-8.033869802951813,0.86945,440.2699890136719,4.99615,0.329587,0.400064,8090
284,Nicky Lopez,KCR,108,412,371,93,74,15,3,1,42,28,29,0,58,3,2,6,8,12,3,0.251722,0.0715436,0.140413,0.509522,0.311069,0.319219,0.282199,0.630288,0.0674972,5.57308,0.293233,0.646137,0.633456,38.1072,-9.01475,81.1211,1.27959,0.354596,-7.617331743240356,2.3690764605998997,0.863317,515.8200073242188,2.31851,1.13733,1.34695,19339
